ts,mid,spread,obi,depth,volatility,trade_intensity,queue_at_best,hour
1764613514867476878,2753.25,0.100097656,0.25230306,2253.295,8.535816596122459e-05,49.778332886400854,50.298603,18
1764613515867476878,2752.95,0.100097656,0.57008773,3604.6423,9.07710928004235e-05,56.16293795942099,247.2998,18
1764613516867476878,2752.85,0.099853516,0.7751858,3003.8252,9.161858179140836e-05,59.033710268974026,195.82242,18
1764613517867476878,2752.75,0.100097656,0.8256561,2892.9866,8.802722732070833e-05,69.3599467084586,439.15033,18
1764613518867476878,2752.65,0.099853516,0.5514685,3105.8513,8.588893251726404e-05,91.04700907032642,109.90929,18
1764613519867476878,2752.15,0.099853516,0.32732448,1777.7512,9.527219663141295e-05,176.4163030718204,69.45997,18
1764613520867476878,2751.85,0.099853516,0.5721862,2270.4321,9.169065015157685e-05,161.83930037373875,234.676,18
1764613521867476878,2751.95,0.100097656,0.85913676,3693.04,9.169065015157685e-05,134.134235494903,458.66992,18
1764613522867476878,2751.95,0.100097656,0.9248242,2338.4238,9.040455188369378e-05,109.8198236402813,510.92224,18
1764613523867476878,2752.35,0.099853516,0.23965015,1754.7384,7.917092443676665e-05,98.61379076415554,190.78151,18
1764613524867476878,2752.35,0.099853516,0.13490848,1629.5245,7.635192741872743e-05,80.7381431762116,23.283987,18
1764613525867476878,2752.05,0.100097656,0.42644814,2771.4624,7.821896724635735e-05,70.81580118475011,91.427795,18
1764613526867476878,2752.05,0.100097656,0.5104695,2413.0244,7.821896724635735e-05,57.9790742338111,208.2022,18
1764613527867476878,2752.05,0.100097656,0.4848551,2628.4814,7.787296635797247e-05,47.46925111021237,275.7857,18
1764613528867476878,2752.05,0.100097656,0.4800133,2619.7227,7.736872066743672e-05,38.864535709512,262.1139,18
1764613529867476878,2752.05,0.100097656,0.4724471,2759.3528,7.495281897718087e-05,31.819590589474874,294.41852,18
1764613530867476878,2752.05,0.100097656,0.56255645,2745.9822,7.49320606701076e-05,26.05167736595383,397.52505,18
1764613531867476878,2752.05,0.100097656,0.5547175,2737.8374,6.531841063406318e-05,21.329309428771992,345.13815,18
1764613532867476878,2752.05,0.100097656,0.54298884,2686.558,6.531841063406318e-05,17.462961571251792,302.86154,18
1764613533867476878,2752.05,0.100097656,0.49641612,2957.2778,6.531841063406318e-05,14.297463678202837,442.96585,18
1764613534867476878,2752.05,0.100097656,0.49707013,2938.5225,6.544594361912459e-05,11.705773204360101,437.38522,18
1764613535867476878,2752.05,0.100097656,0.3772164,3152.8389,6.241306982701644e-05,9.765145757887824,260.975,18
1764613536867476878,2751.65,0.099853516,0.634463,3103.8655,6.835941167082638e-05,69.98910758760198,349.82428,18
1764613537867476878,2751.65,0.099853516,0.6626375,3036.454,6.84326805640012e-05,57.30223476245326,370.453,18
1764613538867476878,2751.65,0.099853516,0.61705846,3238.4077,6.845792813692242e-05,46.915101820114664,341.4,18
1764613539867476878,2751.55,0.100097656,0.58837175,3596.5923,5.757103281212039e-05,64.69487744760531,410.87003,18
1764613540867476878,2751.55,0.100097656,0.61724293,3812.6055,5.29874196217861e-05,62.39368657291058,267.5189,18
1764613541867476878,2751.55,0.100097656,0.660088,3378.267,5.214337579673156e-05,51.989976229760735,248.33069,18
1764613542867476878,2751.55,0.100097656,0.63078195,3655.626,5.214337579673156e-05,43.472138625708475,234.872,18
1764613543867476878,2751.55,0.100097656,0.5809368,3309.598,3.8764985220041126e-05,39.76116947414314,96.28378,18
1764613544867476878,2751.25,0.100097656,0.7567569,3948.0728,4.365831773611717e-05,91.64746672340439,356.8428,18
1764613545867476878,2751.25,0.100097656,0.74856675,3936.0627,3.870686487061903e-05,75.03459944814216,341.7583,18
1764613546867476878,2751.25,0.100097656,0.741421,3968.9795,3.870686487061903e-05,63.24582658230233,331.80438,18
1764613547867476878,2751.25,0.100097656,0.79970294,3421.531,3.870686487061903e-05,73.17107436356596,52.766747,18
1764613548867476878,2751.15,0.099853516,0.93210775,3568.1748,3.884514080709778e-05,60.2699473110514,651.401,18
1764613549867476878,2751.15,0.099853516,0.80107826,4003.2297,3.884514080709778e-05,49.3448593499474,623.99164,18
1764613550867476878,2750.95,0.100097656,0.7584608,3934.6147,4.0496055589756e-05,98.95012061192139,431.19232,18
1764613551867476878,2750.85,0.099853516,0.7661736,3682.1353,4.037211328977719e-05,101.31566242102157,1038.8082,18
1764613552867476878,2750.85,0.099853516,0.8331313,3805.423,4.037211328977719e-05,83.67532558024564,1056.7069,18
1764613553867476878,2750.85,0.099853516,0.72289544,4061.7664,4.037211328977719e-05,68.50756232635983,1004.8085,18
1764613554867476878,2750.85,0.099853516,0.70152384,4127.293,4.037211328977719e-05,56.08924809499736,985.49475,18
1764613555867476878,2750.85,0.099853516,0.6944033,4533.698,4.037211328977719e-05,46.28453082623898,979.86346,18
1764613556867476878,2750.85,0.099853516,0.6000748,4116.956,2.902779306168668e-05,57.47164744680567,407.8844,18
1764613557867476878,2750.65,0.099853516,0.6081459,3463.998,3.1453644623979926e-05,99.44061755521872,54.11134,18
1764613558867476878,2750.65,0.099853516,0.60726887,3509.4214,3.145364826195873e-05,82.68397642597793,42.264942,18
1764613559867476878,2750.65,0.099853516,0.59591866,3538.4949,3.139026739518158e-05,68.23972202748907,29.927555,18
1764613560867476878,2750.35,0.099853516,0.78980786,2803.8267,3.699964508996345e-05,112.60723329198996,502.7309,18
1764613561867476878,2750.35,0.099853516,0.6223909,3740.985,3.699964508996345e-05,103.61496747126607,187.0787,18
1764613562867476878,2750.25,0.100097656,0.67250425,3700.1116,3.6783119867322966e-05,93.35241495323511,392.04282,18
1764613563867476878,2750.25,0.100097656,0.66013986,3777.1572,3.6783119867322966e-05,76.43049299631043,336.3637,18
1764613564867476878,2750.25,0.100097656,0.6655453,3749.5823,3.145364826195873e-05,62.57599508899066,355.0134,18
1764613565867476878,2750.25,0.100097656,0.72101945,3601.5132,3.1453644623979926e-05,51.23289158381341,345.8765,18
1764613566867476878,2750.25,0.100097656,0.64504737,3974.4104,3.1453644623979926e-05,41.945943908778155,309.92557,18
1764613567867476878,2750.25,0.100097656,0.72305775,4072.2107,3.1453644623979926e-05,34.342434245000725,479.44583,18
1764613568867476878,2750.25,0.100097656,0.68143576,5039.6416,3.139026739518158e-05,28.117207051940515,497.0953,18
1764613569867476878,2750.25,0.100097656,0.6092925,5002.3184,3.139026739518158e-05,23.020422104084798,344.69324,18
1764613570867476878,2750.25,0.100097656,0.60412234,5056.9233,2.877667975553777e-05,18.847527525450364,365.42905,18
1764613571867476878,2750.25,0.100097656,0.66730577,5000.1465,2.837757892848458e-05,15.431050404569968,513.8266,18
1764613572867476878,2750.15,0.099853516,0.745597,5150.1143,2.877667975553777e-05,34.023646655316014,895.93164,18
1764613573867476878,2750.15,0.099853516,0.6920843,4955.5215,2.877667975553777e-05,50.696130960740334,448.19702,18
1764613574867476878,2750.15,0.099853516,0.61585724,5662.3916,2.877667975553777e-05,44.40678943037921,359.96667,18
1764613575867476878,2750.15,0.099853516,0.5794499,5757.6685,2.877667975553777e-05,37.62608888056386,239.42686,18
1764613576867476878,2749.95,0.100097656,0.6713739,5037.578,3.139026739518158e-05,92.61844928497133,354.71844,18
1764613577867476878,2749.9,0.19995117,0.6101409,6018.8228,2.8601249141502194e-05,83.62415034964623,318.6251,18
1764613578867476878,2749.9,0.19995117,0.60596067,6533.634,2.8601249141502194e-05,70.64089455433646,255.41621,18
1764613579867476878,2749.85,0.099853516,0.67028326,5895.834,2.8441447284421884e-05,58.742219031184284,240.10622,18
1764613580867476878,2749.9,0.19995117,0.66134703,7529.785,1.9457409507595003e-05,48.4565997187173,227.11362,18
1764613581867476878,2750.05,0.100097656,0.4419846,6941.1445,2.3799129849066958e-05,41.66687009544594,97.31441,18
1764613582867476878,2750.05,0.100097656,0.42327416,7433.842,2.270836557727307e-05,34.11394793164689,90.9205,18
1764613583867476878,2750.05,0.100097656,0.41606575,7565.282,2.270836557727307e-05,27.93013828054032,60.706497,18
1764613584867476878,2750.05,0.100097656,0.4005743,7368.374,2.270836557727307e-05,22.867263147998944,20.749199,18
1764613585867476878,2749.95,0.100097656,0.5181812,8871.345,2.3768025130266324e-05,20.897362541057777,29.3433,18
1764613586867476878,2749.95,0.100097656,0.5645045,8541.773,2.3768025130266324e-05,17.10931337058384,227.0719,18
1764613587867476878,2749.95,0.100097656,0.56621057,8631.784,2.3768025130266324e-05,14.007921020545291,258.6555,18
1764613588867476878,2749.95,0.100097656,0.5860114,8937.449,2.3768025130266324e-05,11.468715726207938,362.11914,18
1764613589867476878,2749.95,0.100097656,0.5999472,9248.562,2.3768025130266324e-05,9.389790263355518,481.5193,18
1764613590867476878,2749.95,0.100097656,0.5928092,9743.628,2.3768025130266324e-05,7.687710053561365,208.9876,18
1764613591867476878,2749.95,0.100097656,0.5941208,10253.385,2.3768025130266324e-05,6.294164641597469,346.3861,18
1764613592867476878,2749.95,0.100097656,0.5814085,10191.235,2.270836557727307e-05,5.153226157011901,182.91101,18
1764613593867476878,2749.85,0.099853516,0.60877055,11182.201,2.3799129849066958e-05,14.188913313022507,966.9286,18
1764613594867476878,2749.75,0.100097656,0.7002881,8726.025,2.4677819965290837e-05,53.308826474193296,1674.7294,18
1764613595867476878,2749.75,0.100097656,0.6613466,7915.0605,2.4677819965290837e-05,80.62450201701144,798.7047,18
1764613596867476878,2749.65,0.099853516,0.69060814,5645.5225,2.0858273273915984e-05,123.10957203336076,35.966137,18
1764613597867476878,2749.55,0.100097656,0.8347464,4971.34,2.178226350224577e-05,103.15009283196774,1760.5026,18
1764613598867476878,2749.55,0.100097656,0.8210821,5011.0874,2.178226350224577e-05,88.44007661666508,1683.7446,18
1764613599867476878,2749.55,0.100097656,0.8153437,5107.0063,2.165096884709783e-05,74.94637998754486,1569.748,18
1764613600867476878,2749.55,0.100097656,0.7974593,4411.576,2.1015093807363883e-05,66.25517579456567,1095.6998,18
1764613601867476878,2749.55,0.100097656,0.7859595,4101.2173,1.577524199092295e-05,58.233073405883225,834.3962,18
1764613602867476878,2749.55,0.100097656,0.78135693,4105.4824,1.577524199092295e-05,49.67116975978637,816.64044,18
1764613603867476878,2749.55,0.100097656,0.7720244,4136.9795,1.577524199092295e-05,42.48000669291436,799.0065,18
1764613604867476878,2749.45,0.100097656,0.802976,3115.4565,1.6680374756106175e-05,70.48972951408507,926.8957,18
1764613605867476878,2749.45,0.100097656,0.7125236,2438.2793,1.577524199092295e-05,77.4704572438301,158.9531,18
1764613606867476878,2749.25,0.100097656,0.77393353,2986.0117,2.079365549434442e-05,94.78702551804575,142.71785,18
1764613607867476878,2749.1,0.19995117,0.859112,4242.06,2.2480975530925207e-05,95.36943898276927,95.45665,18
1764613608867476878,2748.85,0.099853516,0.9116782,4210.1797,2.7479012715048157e-05,154.75878404700103,253.05626,18
1764613609867476878,2748.85,0.099853516,0.8650049,4468.2534,2.7479012715048157e-05,127.97466053668803,231.84746,18
1764613610867476878,2748.85,0.099853516,0.8479532,4436.0225,2.7479012715048157e-05,109.1272521222301,147.718,18
1764613611867476878,2748.7002,0.19995117,0.8692397,3024.8584,2.8075588488718495e-05,141.00757268413943,420.23788,18
1764613612867476878,2748.55,0.100097656,0.8278401,1808.7124,2.8371769076329656e-05,173.99720292919562,330.3078,18
1764613613867476878,2748.55,0.100097656,0.76972705,2230.8694,2.8769320124411024e-05,144.26955345690294,290.4634,18
1764613614867476878,2748.55,0.100097656,0.9036251,3794.393,2.905768997152336e-05,118.48045864183834,640.56055,18
1764613615867476878,2748.55,0.100097656,0.8622612,2761.8474,2.905768997152336e-05,97.00359512885699,536.28015,18
1764613616867476878,2748.45,0.100097656,0.71750325,4824.585,2.9069706215523183e-05,100.44705913407483,399.5786,18
1764613617867476878,2748.05,0.100097656,0.8473567,3706.8936,3.960091635235585e-05,184.29368238640592,1470.7971,18
1764613618867476878,2748.05,0.100097656,0.8311506,3607.2324,3.960091635235585e-05,157.23132901000716,1157.535,18
1764613619867476878,2748.05,0.100097656,0.7833845,3720.5464,3.960091635235585e-05,131.44916311164536,1063.0708,18
1764613620867476878,2748.05,0.100097656,0.74237484,3392.49,3.960091635235585e-05,113.24081896045043,681.07886,18
1764613621867476878,2747.65,0.099853516,0.82708204,2046.8641,4.6650289732497185e-05,164.4963627677762,189.83739,18
1764613622867476878,2747.25,0.100097656,0.4592315,3242.4766,5.175432306714356e-05,204.28562178550527,62.109013,18
1764613623867476878,2747.05,0.100097656,0.6667363,2566.2966,5.124685776536353e-05,200.97100089494586,101.189384,18
1764613624867476878,2747.05,0.100097656,0.79623795,4245.0186,5.2173367294017226e-05,164.54113890955477,101.189384,18
1764613625867476878,2747.05,0.100097656,0.71037555,3644.4326,5.217337093199603e-05,135.25869831249466,86.16898,18
1764613626867476878,2747.05,0.100097656,0.65461564,3716.8708,5.256110307527706e-05,111.46553291742437,16.818378,18
1764613627867476878,2747.05,0.100097656,0.662258,4094.2646,5.314426380209625e-05,91.44152895464345,16.813478,18
1764613628867476878,2747.0,0.20019531,0.69353336,5372.239,5.1840641390299425e-05,76.8599535797795,1316.5367,18
1764613629867476878,2747.35,0.099853516,0.39535457,6607.376,6.233774911379442e-05,87.21768676346203,1262.9707,18
1764613630867476878,2747.45,0.100097656,0.14631803,5466.155,6.361845589708537e-05,84.64045739087612,145.5058,18
1764613631867476878,2747.15,0.099853516,0.46463987,5386.575,6.593337457161397e-05,102.47001760722617,176.7635,18
1764613632867476878,2747.05,0.100097656,0.68251157,5187.958,6.569180550286546e-05,93.32135552342328,300.7126,18
1764613633867476878,2747.05,0.100097656,0.5970305,5389.8477,6.569180550286546e-05,76.40506368595042,290.51517,18
1764613634867476878,2746.75,0.100097656,0.63721156,4953.242,6.77030038787052e-05,136.33175882783075,860.1419,18
1764613635867476878,2746.75,0.100097656,0.65869886,5863.6714,6.770299660274759e-05,111.61900357355567,894.4141,18
1764613636867476878,2746.75,0.100097656,0.6500855,6494.451,6.806760939070955e-05,91.38591085359118,890.82776,18
1764613637867476878,2746.75,0.100097656,0.64342016,6435.6113,6.302758265519515e-05,74.82045561387802,886.4635,18
1764613638867476878,2746.75,0.100097656,0.6939146,6189.907,6.302758993115276e-05,62.164154204998155,889.1014,18
1764613639867476878,2746.75,0.100097656,0.5871651,6593.8057,6.302758993115276e-05,67.93501399738363,605.98895,18
1764613640867476878,2746.65,0.099853516,0.57530457,6567.298,6.284642586251721e-05,90.42418057946864,468.08078,18
1764613641867476878,2746.65,0.099853516,0.5972582,6485.1895,5.665592470904812e-05,75.48321143766391,436.32547,18
1764613642867476878,2746.65,0.099853516,0.5951193,6771.4487,4.862464629695751e-05,62.52550353279118,428.2487,18
1764613643867476878,2746.65,0.099853516,0.51936185,7372.0664,4.652696952689439e-05,53.18551431012433,333.27698,18
1764613644867476878,2746.65,0.099853516,0.57632434,7063.1226,4.652696952689439e-05,44.269693171655945,323.26498,18
1764613645867476878,2746.65,0.099853516,0.5839595,7356.0503,4.652696952689439e-05,36.42622847588308,312.69247,18
1764613646867476878,2746.65,0.099853516,0.58122486,7353.71,4.652696952689439e-05,29.823273471850378,312.69247,18
1764613647867476878,2746.65,0.099853516,0.58814394,7530.213,4.652696952689439e-05,24.417231148858658,312.69247,18
1764613648867476878,2746.65,0.099853516,0.587451,7517.5635,4.648377580451779e-05,19.991138046584204,312.69247,18
1764613649867476878,2746.65,0.099853516,0.5875326,7519.05,3.504862615955062e-05,16.36735950776578,312.69247,18
1764613650867476878,2746.65,0.099853516,0.5867251,7506.341,3.3365136914653704e-05,13.400460575691143,312.69247,18
1764613651867476878,2746.65,0.099853516,0.5863259,7512.296,2.542257607274223e-05,11.152638425649434,312.68777,18
1764613652867476878,2746.85,0.099853516,0.54452854,6724.704,3.0272316507762298e-05,37.227741329951215,119.86411,18
1764613653867476878,2746.85,0.099853516,0.49243128,6044.468,3.0272316507762298e-05,30.8420351883073,326.24814,18
1764613654867476878,2746.85,0.099853516,0.51534534,6336.9277,1.817281372495927e-05,25.251322696180452,322.88983,18
1764613655867476878,2746.85,0.099853516,0.5024772,6194.9146,1.817281372495927e-05,20.674034447258954,322.88983,18
1764613656867476878,2746.85,0.099853516,0.48641878,6008.3086,1.817281372495927e-05,16.926467792164463,183.4761,18
1764613657867476878,2746.85,0.099853516,0.5016876,6210.6807,1.817281372495927e-05,13.858219722429014,182.2643,18
1764613658867476878,2746.85,0.099853516,0.43698695,6309.6113,1.817281372495927e-05,11.346150669664448,48.952805,18
1764613659867476878,2746.85,0.099853516,0.4504975,6489.049,1.817281372495927e-05,9.289442482310621,54.976604,18
1764613660867476878,2746.85,0.099853516,0.4400234,6388.5986,1.590041210874915e-05,7.605552239216771,55.704704,18
1764613661867476878,2746.85,0.099853516,0.47809026,6638.994,1.590041210874915e-05,6.226899512387878,176.8891,18
1764613662867476878,2746.85,0.099853516,0.4786802,6660.2573,1.590041210874915e-05,5.098154127118246,193.2436,18
1764613663867476878,2746.85,0.099853516,0.50017893,6959.1094,1.590041210874915e-05,4.174015567803142,235.62512,18
1764613664867476878,2746.85,0.099853516,0.4900107,7077.8906,1.590041210874915e-05,3.417394909186686,219.07271,18
1764613665867476878,2746.85,0.099853516,0.4911623,6971.079,1.590041210874915e-05,2.797926307563277,82.2842,18
1764613666867476878,2746.85,0.099853516,0.4932099,6995.1665,1.590041210874915e-05,2.290748312847979,92.73632,18
1764613667867476878,2746.85,0.099853516,0.56842697,7286.867,1.590041210874915e-05,1.875506091290142,378.36523,18
1764613668867476878,2747.05,0.100097656,0.3263466,4134.0166,2.1886824470129795e-05,64.43596319646463,147.4796,18
1764613669867476878,2747.15,0.099853516,0.29457277,5229.606,2.2693089704262093e-05,63.6318594884677,365.74133,18
1764613670867476878,2747.45,0.100097656,0.13028663,8061.1514,3.133530481136404e-05,91.25151757390141,305.73196,18
1764613671867476878,2747.55,0.100097656,0.08241792,6153.8374,3.150317206745967e-05,136.5232369031972,15.6728,18
1764613672867476878,2747.55,0.100097656,0.105282545,6347.032,2.8856282369815744e-05,115.4011575008387,23.6511,18
1764613673867476878,2747.55,0.100097656,0.13455889,6048.46,2.8856282369815744e-05,99.920553994393,155.56381,18
1764613674867476878,2747.55,0.100097656,0.12792146,6015.5767,2.8856282369815744e-05,83.07691514825265,47.5398,18
1764613675867476878,2747.55,0.100097656,0.12740077,5947.744,2.8856282369815744e-05,69.28651003117862,35.838398,18
1764613676867476878,2747.55,0.100097656,0.12990844,5830.6914,2.8856282369815744e-05,58.35841975827017,35.838398,18
1764613677867476878,2747.55,0.100097656,0.14808242,5882.6006,2.8856282369815744e-05,48.504909944817584,161.91429,18
1764613678867476878,2747.65,0.099853516,0.10795295,6416.686,2.9134896976756863e-05,40.61880768171028,0.9058,18
1764613679867476878,2747.65,0.099853516,0.11372319,6911.046,2.9134898795746267e-05,33.799674743142425,2.0884,18
1764613680867476878,2747.65,0.099853516,0.08489134,6686.996,2.9134896976756863e-05,27.854102403165857,22.023499,18
1764613681867476878,2747.65,0.099853516,0.14357166,6372.547,2.9134898795746267e-05,28.243087644515754,13.2242,18
1764613682867476878,2747.65,0.099853516,0.1414043,6449.399,2.9134898795746267e-05,23.667292157207882,18.8661,18
1764613683867476878,2747.65,0.099853516,0.14106981,6083.838,2.9134898795746267e-05,21.55237089425164,20.7644,18
1764613684867476878,2747.65,0.099853516,0.21825871,5837.2163,2.9134896976756863e-05,23.808743248215244,256.0782,18
1764613685867476878,2747.85,0.099853516,0.18444651,4358.0273,3.1549763662042096e-05,106.68345805894234,16.4373,18
1764613686867476878,2747.85,0.099853516,0.19320892,4252.152,3.1549763662042096e-05,91.69548988368958,138.8905,18
1764613687867476878,2748.15,0.099853516,0.16782281,2814.6838,3.686182390083559e-05,163.35204073735048,155.8138,18
1764613688867476878,2748.25,0.100097656,0.32601044,3028.0134,3.524907151586376e-05,142.44226318197298,240.20518,18
1764613689867476878,2748.55,0.100097656,0.24315248,3871.8713,4.000475746579468e-05,190.76098339621427,212.53708,18
1764613690867476878,2748.6,0.19995117,0.17532088,4394.0635,3.5099848901154473e-05,159.44473003847523,17.343899,18
1764613691867476878,2748.6,0.19995117,0.20813398,5039.4736,3.5186407330911607e-05,130.90484239256037,14.9104,18
1764613692867476878,2748.65,0.099853516,0.15171647,4372.899,3.4915250580525026e-05,107.5383586874595,4.6426,18
1764613693867476878,2748.65,0.099853516,0.22671916,4640.9844,3.4915250580525026e-05,93.4830388006144,9.6223,18
1764613694867476878,2748.65,0.099853516,0.22739714,4670.6855,3.4915250580525026e-05,81.4317084241397,12.555201,18
1764613695867476878,2748.65,0.099853516,0.27065253,4505.4873,3.4915250580525026e-05,74.10268308632527,159.14429,18
1764613696867476878,2748.75,0.100097656,0.22035529,4781.2856,3.4770182537613437e-05,63.75172272604042,0.291,18
1764613697867476878,2748.75,0.100097656,0.25568828,4785.051,3.4770182537613437e-05,55.27707315518407,81.937,18
1764613698867476878,2748.75,0.100097656,0.25730857,4623.924,3.491525421850383e-05,48.33861692996485,82.228,18
1764613699867476878,2748.85,0.099853516,0.11801443,5619.524,3.478022699709982e-05,62.41623735399249,7.9263997,18
1764613700867476878,2748.85,0.099853516,0.19239508,6156.713,3.478022699709982e-05,51.10209301312833,192.09789,18
1764613701867476878,2748.85,0.099853516,0.19654222,6098.01,3.4780230635078624e-05,41.838855096499636,192.28877,18
1764613702867476878,2748.85,0.099853516,0.20596054,6310.2646,3.478022699709982e-05,34.43602658799973,191.98878,18
1764613703867476878,2748.85,0.099853516,0.20674564,6381.327,3.4780230635078624e-05,28.19383398140642,191.98878,18
1764613704867476878,2748.85,0.099853516,0.29371718,6297.246,3.4780230635078624e-05,23.083158927752475,385.34003,18
1764613705867476878,2748.85,0.099853516,0.29152912,6353.946,3.3008454920491204e-05,18.898892092337523,378.97238,18
1764613706867476878,2748.85,0.099853516,0.29047412,6303.5312,3.300845855847001e-05,15.473104155099016,347.31168,18
1764613707867476878,2748.85,0.099853516,0.29280916,6366.3213,2.582233901193831e-05,12.668306217358266,380.41617,18
1764613708867476878,2748.85,0.099853516,0.29321286,6369.9575,2.5354514946229756e-05,10.371931889560212,384.05237,18
1764613709867476878,2748.85,0.099853516,0.3649603,7065.579,1.1665931197057944e-05,8.491819606813168,899.2797,18
1764613710867476878,2749.25,0.100097656,0.39349157,1600.6187,3.266825297032483e-05,146.5298339916425,9.139,18
1764613711867476878,2749.85,0.099853516,0.1387687,4655.8203,5.536370736081153e-05,164.5607160751856,401.10886,18
1764613712867476878,2749.85,0.099853516,0.17295662,4856.8574,5.5579432228114456e-05,134.9121882462107,354.25638,18
1764613713867476878,2749.85,0.099853516,0.18111047,4901.653,5.5579432228114456e-05,110.45675748221852,355.18396,18
1764613714867476878,2749.85,0.099853516,0.17630962,4871.126,5.5579432228114456e-05,90.43434423596877,351.04654,18
1764613715867476878,2749.95,0.100097656,0.23988147,7338.332,5.5434727983083576e-05,97.06257311952446,483.68546,18
1764613716867476878,2749.95,0.100097656,0.11448711,7335.103,5.5585711379535496e-05,79.64938283275694,39.3137,18
1764613717867476878,2749.55,0.100097656,0.50144607,2846.2783,6.648099952144548e-05,98.02113288174486,333.3859,18
1764613718867476878,2749.55,0.100097656,0.49913076,2772.1523,6.648099952144548e-05,80.2529159418279,335.4534,18
1764613719867476878,2749.55,0.100097656,0.46389064,2899.518,6.635017780354246e-05,65.70553030575672,321.8509,18
1764613720867476878,2749.35,0.099853516,0.5747498,2144.5896,6.887656491016969e-05,75.90998643310658,125.203,18
1764613721867476878,2749.25,0.100097656,0.7086273,1370.9722,6.95649505360052e-05,92.60307384141579,32.09791,18
1764613722867476878,2749.25,0.100097656,0.7180061,1463.7361,6.95649505360052e-05,76.72333061812841,7.3006105,18
1764613723867476878,2749.25,0.100097656,0.5195049,1783.063,6.95649505360052e-05,63.72209649024135,1.0809097,18
1764613724867476878,2749.25,0.100097656,0.49429247,2161.1729,6.95649505360052e-05,52.171240047163124,1.0809097,18
1764613725867476878,2749.45,0.100097656,0.7561921,3459.612,7.096552872098982e-05,49.78369928278474,179.11032,18
1764613726867476878,2749.85,0.099853516,0.04354639,5029.9365,7.669639308005571e-05,67.4060249023388,61.460796,18
1764613727867476878,2749.85,0.099853516,0.03648997,5177.644,7.669639308005571e-05,55.18738553028504,43.2505,18
1764613728867476878,2749.85,0.099853516,0.034019466,5510.883,7.669639308005571e-05,45.18360971561519,48.583908,18
1764613729867476878,2749.85,0.099853516,0.034983523,6044.1084,7.669639308005571e-05,37.5370185500133,105.558105,18
1764613730867476878,2749.65,0.099853516,0.12564172,4389.1016,7.324347097892314e-05,40.15871230569951,60.471294,18
1764613731867476878,2749.65,0.099853516,0.15198547,3774.3262,5.504555520019494e-05,32.879172768687376,72.1346,18
1764613732867476878,2749.45,0.100097656,0.4408525,3244.87,5.7064851716859266e-05,36.88899846219949,6.5882006,18
1764613733867476878,2749.35,0.099853516,0.5610497,2894.7273,5.737967512686737e-05,31.47104221970323,412.73212,18
1764613734867476878,2749.35,0.099853516,0.44400552,2812.601,5.737967512686737e-05,43.16815780120033,90.133064,18
1764613735867476878,2749.15,0.099853516,0.74576986,2946.5999,5.797807898488827e-05,43.3189452101347,485.66037,18
1764613736867476878,2749.15,0.099853516,0.74462396,2984.2441,5.797808262286708e-05,35.46655263443742,496.34393,18
1764613737867476878,2749.15,0.099853516,0.74544024,2993.814,4.956076372764073e-05,29.03755734747283,495.98035,18
1764613738867476878,2749.15,0.099853516,0.7373998,3026.2578,4.956076372764073e-05,23.773941194641516,495.98056,18
1764613739867476878,2749.15,0.099853516,0.73771495,3029.8936,4.956076372764073e-05,19.464456777920503,517.80554,18
1764613740867476878,2749.15,0.099853516,0.75427437,3251.0537,4.7256526158889756e-05,15.936149356040682,614.38666,18
1764613741867476878,2749.15,0.099853516,0.9008076,3198.6143,4.6663160901516676e-05,13.047415563434383,779.8102,18
1764613742867476878,2749.75,0.100097656,0.30931818,6258.092,6.695555930491537e-05,33.5222454821463,116.38082,18
1764613743867476878,2749.75,0.100097656,0.16713521,5223.2163,6.695555930491537e-05,27.445693288462618,154.71191,18
1764613744867476878,2749.75,0.100097656,0.20187522,5379.2207,6.695555930491537e-05,22.47063313481031,210.55533,18
1764613745867476878,2749.75,0.100097656,0.19537367,5633.2656,6.536886940011755e-05,18.397398388602298,103.23113,18
1764613746867476878,2749.75,0.100097656,0.33574656,6416.5933,5.6938948546303436e-05,15.425054331220045,801.0184,18
1764613747867476878,2750.05,0.100097656,0.17442529,8991.879,6.187250255607069e-05,81.14874168539144,272.3657,18
1764613748867476878,2750.15,0.099853516,0.11111755,7860.9346,6.226851837709546e-05,124.98893714722303,27.5888,18
1764613749867476878,2750.15,0.099853516,0.11359413,7648.7754,6.226851837709546e-05,103.96370985926062,39.0534,18
1764613750867476878,2750.15,0.099853516,0.11973886,7457.181,5.968250479782e-05,88.19986366352755,39.0534,18
1764613751867476878,2750.15,0.099853516,0.10927346,7155.005,5.968250479782e-05,74.02463326783541,39.0534,18
1764613752867476878,2750.2002,0.19995117,0.086125694,9081.412,5.6646451412234455e-05,67.13193663088896,39.0534,18
1764613753867476878,2750.05,0.100097656,0.07930265,6189.4033,5.7574230595491827e-05,56.050596514923186,3.7153,18
1764613754867476878,2749.65,0.099853516,0.6072991,2694.638,6.711666355840862e-05,70.36169542960562,19.69899,18
1764613755867476878,2749.45,0.100097656,0.5485338,5395.0723,6.711666355840862e-05,78.45324728295668,527.302,18
1764613756867476878,2749.45,0.100097656,0.5291311,4693.46,6.711666355840862e-05,79.27743372391576,87.52785,18
1764613757867476878,2749.45,0.100097656,0.47699857,5132.884,6.711666355840862e-05,66.71956548409153,86.94325,18
1764613758867476878,2749.35,0.099853516,0.60094494,5875.8286,6.77260322845541e-05,56.8005910568902,273.3156,18
