seed,episode,start_local,start_idx_abs,static_bps,sizeaware_bps,vwap_bps,static_vs_vwap,sizeaware_vs_vwap,sizeaware_vs_static
1003,230,14878,75357,90.271,36.538,30.349,59.922,6.189,-53.733
1003,231,10578,71057,28.821,32.006,32.637,-3.816,-0.631,3.185
1003,232,4790,65269,119.707,34.622,32.662,87.045,1.961,-85.084
1003,233,6380,66859,32.663,42.598,37.045,-4.381,5.554,9.935
1003,234,25492,85971,27.138,27.513,28.635,-1.497,-1.122,0.375
1003,235,8390,68869,61.58,47.596,37.662,23.917,9.934,-13.984
1003,236,6502,66981,62.394,51.34,44.35,18.044,6.99,-11.054
1003,237,10077,70556,30.421,15.851,37.127,-6.706,-21.276,-14.57
1003,238,14363,74842,64.2,46.349,40.769,23.432,5.58,-17.851
1003,239,3384,63863,22.538,31.334,28.292,-5.754,3.042,8.796
1003,240,10521,71000,38.155,39.879,37.685,0.471,2.194,1.724
1003,241,22297,82776,161.28,57.643,46.822,114.458,10.821,-103.638
1003,242,15214,75693,172.832,74.069,42.811,130.022,31.258,-98.764
1003,243,17495,77974,41.448,44.867,66.371,-24.923,-21.504,3.419
1003,244,22365,82844,34.779,42.547,42.775,-7.996,-0.229,7.768
1003,245,6735,67214,42.909,47.302,43.444,-0.535,3.858,4.393
1003,246,9764,70243,142.514,33.492,46.024,96.49,-12.532,-109.022
1003,247,9081,69560,76.171,46.421,43.522,32.65,2.899,-29.751
1003,248,13810,74289,25.218,18.577,31.93,-6.712,-13.353,-6.641
1003,249,5577,66056,196.888,40.217,66.149,130.739,-25.932,-156.671
1003,250,9788,70267,88.726,40.709,47.564,41.162,-6.855,-48.017
1003,251,6804,67283,28.564,33.134,49.997,-21.433,-16.863,4.57
1003,252,7710,68189,32.092,17.02,30.674,1.418,-13.654,-15.072
1003,253,9720,70199,53.394,46.854,41.88,11.514,4.974,-6.54
1003,254,1257,61736,132.802,47.705,57.635,75.167,-9.93,-85.096
1003,255,4896,65375,113.619,37.147,39.165,74.454,-2.019,-76.473
1003,256,12038,72517,163.388,15.85,51.285,112.103,-35.435,-147.538
1003,257,6881,67360,31.647,39.702,33.597,-1.951,6.104,8.055
1003,258,6896,67375,26.806,40.75,33.288,-6.482,7.462,13.944
1003,259,10446,70925,308.574,40.122,41.307,267.267,-1.185,-268.453
1003,260,5721,66200,149.881,43.186,46.05,103.831,-2.864,-106.695
1003,261,6361,66840,38.937,47.778,42.285,-3.347,5.494,8.841
1003,262,16555,77034,21.768,6.54,32.612,-10.844,-26.072,-15.228
1003,263,12137,72616,28.961,7.283,27.615,1.346,-20.332,-21.678
1003,264,4990,65469,90.089,42.883,33.822,56.267,9.061,-47.206
1003,265,23386,83865,34.313,34.097,33.563,0.749,0.533,-0.216
1003,266,19837,80316,85.825,48.866,54.692,31.133,-5.826,-36.959
1003,267,6140,66619,144.48,42.909,51.917,92.562,-9.009,-101.571
1003,268,20552,81031,48.019,53.982,66.054,-18.035,-12.072,5.963
1003,269,24291,84770,40.854,52.263,54.025,-13.171,-1.762,11.409
1003,270,10027,70506,23.639,16.986,35.604,-11.964,-18.618,-6.653
1003,271,5594,66073,97.381,33.878,66.095,31.285,-32.218,-63.503
1003,272,18133,78612,64.116,50.537,45.314,18.802,5.223,-13.579
1003,273,7426,67905,109.952,45.066,38.271,71.681,6.795,-64.886
1003,274,17500,77979,40.929,42.407,60.781,-19.852,-18.373,1.478
1003,275,11859,72338,23.206,-13.297,30.735,-7.529,-44.031,-36.503
1003,276,2745,63224,73.928,44.869,45.28,28.648,-0.411,-29.059
1003,277,20959,81438,40.359,47.94,48.872,-8.513,-0.931,7.582
1003,278,8161,68640,127.86,55.483,49.554,78.306,5.929,-72.377
1003,279,21832,82311,35.56,38.389,43.9,-8.341,-5.511,2.83
1003,280,6092,66571,32.414,31.631,31.723,0.691,-0.092,-0.783
1003,281,19296,79775,72.603,51.544,52.681,19.923,-1.136,-21.059
1003,282,18194,78673,54.378,48.671,59.514,-5.136,-10.843,-5.707
1003,283,3697,64176,71.497,49.533,58.003,13.494,-8.47,-21.964
1003,284,24765,85244,61.784,50.675,60.631,1.153,-9.955,-11.108
1003,285,5456,65935,78.239,36.699,39.022,39.217,-2.322,-41.54
1003,286,17815,78294,66.972,43.869,47.616,19.355,-3.748,-23.103
1003,287,5481,65960,104.883,34.908,35.159,69.724,-0.251,-69.975
1003,288,10634,71113,33.485,34.254,37.297,-3.811,-3.042,0.769
1003,289,9873,70352,140.756,37.368,54.164,86.592,-16.795,-103.387
1003,290,18627,79106,38.175,42.566,66.188,-28.013,-23.623,4.39
1003,291,81,60560,262.0,91.074,57.202,204.798,33.872,-170.926
1003,292,24309,84788,47.332,50.395,57.216,-9.884,-6.82,3.064
1003,293,9721,70200,48.821,45.852,41.068,7.752,4.783,-2.969
1003,294,4821,65300,91.973,51.682,44.533,47.44,7.149,-40.291
1003,295,12149,72628,16.398,3.109,31.498,-15.1,-28.389,-13.289
1003,296,4383,64862,75.721,38.133,40.231,35.49,-2.098,-37.588
1003,297,4390,64869,83.801,39.34,38.409,45.392,0.93,-44.461
1003,298,14937,75416,31.31,30.48,24.897,6.413,5.583,-0.83
1003,299,11405,71884,25.463,34.395,25.308,0.155,9.088,8.932
1004,0,18800,79279,0.686,-10.584,43.55,-42.864,-54.134,-11.27
1004,1,22,60501,198.4,80.981,52.425,145.976,28.557,-117.419
1004,2,3094,63573,83.325,38.788,36.545,46.78,2.243,-44.537
1004,3,3365,63844,25.058,19.121,30.759,-5.701,-11.639,-5.937
1004,4,5008,65487,78.726,36.456,28.85,49.876,7.606,-42.27
1004,5,3580,64059,58.616,48.857,43.051,15.565,5.806,-9.759
1004,6,19630,80109,38.429,-0.072,62.621,-24.192,-62.693,-38.501
1004,7,9843,70322,70.844,43.551,37.081,33.763,6.47,-27.293
1004,8,9023,69502,164.364,71.174,58.328,106.035,12.845,-93.19
1004,9,16050,76529,25.037,31.272,29.614,-4.578,1.658,6.235
1004,10,23719,84198,33.281,36.776,31.962,1.32,4.815,3.495
1004,11,21646,82125,35.426,39.941,58.977,-23.551,-19.036,4.515
1004,12,11749,72228,20.712,29.832,23.957,-3.245,5.876,9.12
1004,13,3245,63724,80.962,30.699,50.572,30.39,-19.873,-50.263
1004,14,21183,81662,21.482,33.162,29.919,-8.437,3.243,11.681
1004,15,14493,74972,162.081,41.518,45.982,116.099,-4.464,-120.563
1004,16,8307,68786,95.714,33.854,48.146,47.568,-14.292,-61.86
1004,17,7091,67570,33.889,20.193,26.698,7.191,-6.506,-13.697
1004,18,10909,71388,77.308,33.615,29.484,47.824,4.131,-43.693
1004,19,21333,81812,32.929,24.374,50.754,-17.825,-26.38,-8.555
1004,20,12526,73005,100.546,37.57,41.77,58.775,-4.2,-62.976
1004,21,16595,77074,94.534,36.359,36.628,57.906,-0.269,-58.175
1004,22,18768,79247,10.001,15.113,32.973,-22.972,-17.861,5.112
1004,23,5552,66031,55.503,53.027,48.209,7.294,4.818,-2.476
1004,24,12110,72589,69.625,35.475,32.957,36.668,2.518,-34.15
1004,25,1047,61526,35.563,29.124,48.229,-12.666,-19.106,-6.44
1004,26,12698,73177,138.188,9.162,42.471,95.717,-33.309,-129.026
1004,27,12710,73189,158.024,27.74,57.612,100.413,-29.872,-130.284
1004,28,1933,62412,27.371,30.426,34.634,-7.262,-4.207,3.055
1004,29,8396,68875,121.582,43.951,44.188,77.394,-0.237,-77.631
1004,30,7944,68423,81.455,46.698,46.362,35.093,0.336,-34.757
1004,31,24961,85440,34.014,38.627,32.661,1.353,5.966,4.613
1004,32,17111,77590,29.815,34.996,32.985,-3.17,2.011,5.181
1004,33,20159,80638,34.67,36.29,34.033,0.637,2.257,1.62
1004,34,17659,78138,27.822,26.713,40.275,-12.453,-13.562,-1.109
1004,35,19571,80050,29.192,34.506,58.0,-28.808,-23.493,5.315
1004,36,1412,61891,23.013,32.224,31.176,-8.163,1.048,9.211
1004,37,25775,86254,36.777,37.44,35.074,1.704,2.366,0.662
1004,38,10945,71424,40.432,20.161,31.083,9.349,-10.922,-20.271
1004,39,19923,80402,32.019,34.611,34.574,-2.554,0.038,2.592
1004,40,15784,76263,113.04,44.533,51.374,61.666,-6.841,-68.507
1004,41,19495,79974,134.252,47.456,54.75,79.502,-7.294,-86.796
1004,42,25712,86191,28.996,35.879,42.232,-13.236,-6.353,6.883
1004,43,12998,73477,60.402,37.443,39.03,21.372,-1.588,-22.96
1004,44,25331,85810,34.811,38.941,27.56,7.251,11.381,4.13
1004,45,10078,70557,33.403,20.994,36.399,-2.996,-15.405,-12.409
1004,46,15047,75526,104.676,45.084,46.616,58.061,-1.532,-59.593
1004,47,2262,62741,38.208,40.684,41.604,-3.396,-0.92,2.476
1004,48,25548,86027,37.476,47.771,34.058,3.419,13.714,10.295
1004,49,927,61406,54.727,31.929,41.112,13.615,-9.184,-22.799
1004,50,21033,81512,39.983,46.488,39.223,0.76,7.265,6.505
1004,51,20355,80834,13.954,16.315,22.562,-8.608,-6.246,2.361
1004,52,13383,73862,38.343,34.372,51.802,-13.459,-17.43,-3.97
1004,53,17526,78005,31.297,34.41,29.613,1.684,4.796,3.112
1004,54,20142,80621,30.749,30.209,33.066,-2.317,-2.857,-0.541
1004,55,11439,71918,24.08,29.08,25.303,-1.223,3.778,5.001
1004,56,8587,69066,46.646,36.757,39.004,7.642,-2.246,-9.889
1004,57,5519,65998,157.858,70.764,52.765,105.093,17.999,-87.094
1004,58,24427,84906,78.364,67.441,54.987,23.377,12.454,-10.923
1004,59,20694,81173,110.041,47.497,45.969,64.072,1.528,-62.545
1004,60,4820,65299,101.115,49.532,44.66,56.455,4.872,-51.583
1004,61,3740,64219,72.923,48.617,47.124,25.799,1.493,-24.306
1004,62,12994,73473,63.86,30.585,35.509,28.351,-4.924,-33.275
1004,63,24201,84680,80.548,59.624,60.257,20.291,-0.633,-20.924
1004,64,24,60503,140.01,72.182,52.692,87.318,19.49,-67.828
1004,65,20819,81298,77.98,43.671,35.016,42.965,8.655,-34.31
1004,66,21498,81977,36.147,35.911,47.553,-11.407,-11.643,-0.236
1004,67,15803,76282,83.082,49.718,57.842,25.24,-8.123,-33.364
1004,68,11271,71750,32.644,29.506,35.293,-2.649,-5.787,-3.138
1004,69,8700,69179,39.198,38.909,40.159,-0.961,-1.249,-0.289
1004,70,15288,75767,58.887,43.172,53.199,5.688,-10.027,-15.715
1004,71,10670,71149,392.73,45.295,53.874,338.856,-8.579,-347.435
1004,72,23073,83552,26.687,39.108,38.766,-12.079,0.342,12.421
1004,73,837,61316,143.399,149.902,78.165,65.234,71.738,6.504
1004,74,10724,71203,32.274,15.611,46.199,-13.924,-30.588,-16.663
1004,75,22393,82872,34.14,33.622,46.241,-12.102,-12.62,-0.518
1004,76,14377,74856,45.568,48.313,40.144,5.424,8.169,2.745
1004,77,19214,79693,24.894,29.48,43.048,-18.154,-13.568,4.586
1004,78,7166,67645,61.726,12.939,34.844,26.883,-21.904,-48.787
1004,79,2513,62992,51.399,44.173,43.897,7.502,0.276,-7.226
1004,80,2664,63143,183.472,52.928,56.742,126.73,-3.814,-130.544
1004,81,13681,74160,93.989,41.022,48.331,45.658,-7.31,-52.968
1004,82,292,60771,197.219,54.051,49.924,147.295,4.127,-143.168
1004,83,8558,69037,72.94,24.316,34.731,38.208,-10.415,-48.623
1004,84,16240,76719,29.653,31.198,62.731,-33.077,-31.533,1.544
1004,85,13609,74088,28.426,33.888,32.325,-3.899,1.563,5.462
1004,86,19894,80373,30.832,28.2,35.769,-4.937,-7.569,-2.632
1004,87,15476,75955,27.442,29.869,29.548,-2.106,0.321,2.428
1004,88,6414,66893,30.419,34.245,38.284,-7.864,-4.039,3.826
1004,89,12314,72793,96.324,53.918,49.211,47.113,4.707,-42.406
1004,90,2078,62557,25.509,29.361,28.561,-3.053,0.799,3.852
1004,91,20290,80769,27.809,32.781,28.043,-0.234,4.738,4.973
1004,92,10934,71413,43.069,25.331,35.36,7.709,-10.029,-17.737
1004,93,15157,75636,74.675,29.278,32.259,42.416,-2.981,-45.398
1004,94,92,60571,254.969,88.874,61.026,193.943,27.848,-166.095
1004,95,14834,75313,18.627,17.56,24.244,-5.616,-6.684,-1.067
1004,96,22027,82506,26.054,25.359,27.671,-1.618,-2.312,-0.695
1004,97,17790,78269,32.451,27.991,38.974,-6.523,-10.983,-4.46
1004,98,624,61103,31.357,37.071,36.801,-5.444,0.27,5.714
1004,99,19757,80236,40.321,36.431,49.287,-8.966,-12.856,-3.89
1004,100,6391,66870,34.392,39.733,35.203,-0.811,4.53,5.341
1004,101,10283,70762,109.85,46.047,44.247,65.603,1.8,-63.803
1004,102,12665,73144,32.34,30.759,33.415,-1.075,-2.656,-1.581
1004,103,8308,68787,86.807,34.171,48.194,38.613,-14.023,-52.636
1004,104,20153,80632,32.555,35.252,33.404,-0.849,1.848,2.697
1004,105,15320,75799,103.843,34.925,38.761,65.082,-3.836,-68.918
1004,106,5204,65683,71.257,44.693,47.368,23.89,-2.675,-26.565
1004,107,21653,82132,33.793,38.09,50.094,-16.301,-12.003,4.298
1004,108,6303,66782,48.74,49.945,38.758,9.981,11.187,1.206
1004,109,21826,82305,37.379,40.524,44.969,-7.59,-4.445,3.145
1004,110,19296,79775,78.856,51.667,52.681,26.175,-1.013,-27.189
1004,111,25151,85630,399.8,44.157,38.668,361.132,5.489,-355.643
1004,112,13509,73988,123.767,52.528,51.643,72.124,0.886,-71.239
1004,113,9412,69891,113.945,47.866,48.236,65.71,-0.369,-66.079
1004,114,5544,66023,58.748,56.322,48.367,10.381,7.954,-2.426
1004,115,25464,85943,29.535,39.754,29.133,0.402,10.621,10.219
1004,116,18621,79100,39.264,42.583,71.296,-32.032,-28.713,3.319
1004,117,14767,75246,51.701,37.786,34.081,17.62,3.705,-13.916
1004,118,19719,80198,87.05,34.342,53.306,33.744,-18.964,-52.708
1004,119,171,60650,87.133,72.649,46.529,40.604,26.12,-14.484
1004,120,25716,86195,27.328,38.098,41.895,-14.567,-3.797,10.77
1004,121,7533,68012,28.891,23.514,47.747,-18.856,-24.233,-5.377
1004,122,6120,66599,96.276,29.134,38.39,57.886,-9.256,-67.142
1004,123,11402,71881,23.971,23.876,24.892,-0.921,-1.016,-0.095
1004,124,13615,74094,31.163,34.108,30.878,0.285,3.231,2.946
1004,125,14569,75048,184.634,43.558,44.724,139.91,-1.166,-141.076
1004,126,24948,85427,36.66,41.262,33.105,3.555,8.158,4.602
1004,127,20196,80675,36.234,43.944,41.164,-4.93,2.78,7.711
1004,128,23558,84037,22.864,37.287,35.249,-12.385,2.037,14.423
1004,129,24856,85335,22.267,30.556,21.935,0.333,8.621,8.288
1004,130,24174,84653,142.75,93.861,67.329,75.421,26.532,-48.889
1004,131,17081,77560,28.567,28.076,59.45,-30.884,-31.375,-0.491
1004,132,18725,79204,40.419,45.831,34.833,5.586,10.999,5.412
1004,133,2331,62810,34.059,34.425,34.437,-0.378,-0.012,0.366
1004,134,6482,66961,131.77,49.994,50.654,81.117,-0.66,-81.776
1004,135,12348,72827,51.795,48.698,46.269,5.526,2.429,-3.096
1004,136,5812,66291,54.776,33.701,39.815,14.961,-6.114,-21.075
1004,137,9761,70240,124.094,31.139,45.216,78.878,-14.078,-92.955
1004,138,14138,74617,24.86,28.441,25.923,-1.063,2.518,3.581
1004,139,14391,74870,51.308,36.339,37.153,14.155,-0.814,-14.969
1004,140,2407,62886,16.732,18.772,25.026,-8.294,-6.254,2.04
1004,141,13890,74369,124.13,75.706,45.467,78.664,30.24,-48.424
1004,142,23265,83744,30.774,38.487,31.382,-0.608,7.105,7.713
1004,143,8884,69363,113.157,59.003,48.63,64.527,10.373,-54.154
1004,144,10390,70869,145.375,58.888,52.358,93.017,6.53,-86.487
1004,145,199,60678,77.577,31.018,46.168,31.409,-15.15,-46.56
1004,146,15127,75606,49.002,26.197,29.055,19.947,-2.859,-22.806
1004,147,18497,78976,29.207,31.128,29.435,-0.228,1.693,1.921
1004,148,895,61374,58.919,29.483,46.29,12.628,-16.807,-29.436
1004,149,13898,74377,54.594,31.623,39.181,15.414,-7.558,-22.971
1004,150,13913,74392,39.336,45.881,37.169,2.167,8.712,6.545
1004,151,24169,84648,160.286,76.137,73.33,86.956,2.807,-84.149
1004,152,14085,74564,63.424,42.646,56.686,6.738,-14.04,-20.778
1004,153,24387,84866,115.52,50.596,43.463,72.056,7.132,-64.924
1004,154,2738,63217,67.565,44.204,42.483,25.082,1.722,-23.361
1004,155,22063,82542,30.528,31.654,45.246,-14.719,-13.592,1.126
1004,156,5960,66439,32.205,31.969,35.247,-3.042,-3.278,-0.236
1004,157,6915,67394,29.632,38.588,31.571,-1.939,7.017,8.956
1004,158,9995,70474,19.329,26.793,36.404,-17.075,-9.611,7.464
1004,159,5507,65986,143.474,78.932,45.609,97.865,33.323,-64.542
1004,160,669,61148,28.123,27.667,39.178,-11.055,-11.511,-0.456
1004,161,5282,65761,117.547,48.628,39.726,77.821,8.902,-68.919
1004,162,18737,79216,29.312,41.922,34.39,-5.078,7.531,12.61
1004,163,13637,74116,91.882,39.078,33.568,58.313,5.509,-52.804
1004,164,8047,68526,123.681,66.551,44.16,79.521,22.391,-57.131
1004,165,24749,85228,45.755,55.33,67.844,-22.089,-12.514,9.575
1004,166,17485,77964,46.93,43.014,62.856,-15.926,-19.842,-3.916
1004,167,11946,72425,158.21,120.069,48.714,109.496,71.356,-38.141
1004,168,15337,75816,65.75,38.667,40.906,24.844,-2.239,-27.083
1004,169,3677,64156,57.131,41.708,53.328,3.803,-11.62,-15.423
1004,170,1082,61561,27.687,27.352,32.028,-4.341,-4.676,-0.335
1004,171,14482,74961,249.005,57.968,47.972,201.032,9.996,-191.036
1004,172,9765,70244,138.238,33.42,46.517,91.721,-13.097,-104.819
1004,173,13712,74191,74.105,36.391,42.211,31.894,-5.82,-37.714
1004,174,6074,66553,59.87,50.507,34.586,25.284,15.921,-9.364
1004,175,5474,65953,135.202,40.991,37.666,97.536,3.324,-94.212
1004,176,6227,66706,46.449,41.555,40.481,5.968,1.074,-4.894
1004,177,9792,70271,113.567,39.201,46.296,67.271,-7.095,-74.366
1004,178,22620,83099,42.589,37.129,38.048,4.541,-0.919,-5.46
1004,179,1473,61952,75.991,51.326,56.915,19.077,-5.589,-24.666
1004,180,17850,78329,67.742,54.0,51.888,15.854,2.112,-13.742
1004,181,22698,83177,43.605,43.139,45.956,-2.35,-2.817,-0.466
1004,182,15159,75638,59.069,29.966,32.908,26.161,-2.942,-29.103
1004,183,24867,85346,22.27,30.676,21.407,0.863,9.269,8.406
1004,184,20615,81094,71.296,46.702,50.577,20.719,-3.875,-24.595
1004,185,741,61220,17.249,5.523,27.967,-10.717,-22.443,-11.726
1004,186,1172,61651,153.148,31.884,44.821,108.327,-12.937,-121.263
1004,187,23368,83847,29.636,31.598,31.638,-2.002,-0.039,1.962
1004,188,14835,75314,20.465,17.56,23.46,-2.995,-5.9,-2.905
1004,189,3353,63832,21.068,21.296,27.684,-6.616,-6.388,0.228
1004,190,2427,62906,24.637,20.875,25.407,-0.769,-4.532,-3.763
1004,191,25399,85878,38.729,40.87,32.852,5.877,8.018,2.141
1004,192,11478,71957,84.371,53.2,42.012,42.359,11.188,-31.171
1004,193,11564,72043,24.646,13.172,31.81,-7.164,-18.638,-11.474
1004,194,4319,64798,14.656,25.081,20.456,-5.8,4.625,10.425
1004,195,22784,83263,70.363,52.332,46.112,24.251,6.22,-18.031
1004,196,18053,78532,40.151,31.194,35.25,4.901,-4.056,-8.957
1004,197,14033,74512,91.109,37.902,55.827,35.282,-17.925,-53.207
1004,198,3957,64436,37.615,34.637,37.111,0.504,-2.473,-2.977
1004,199,11558,72037,24.988,12.282,31.836,-6.848,-19.554,-12.706
1004,200,7725,68204,17.945,22.183,29.259,-11.314,-7.075,4.239
1004,201,2441,62920,17.372,24.754,28.703,-11.331,-3.949,7.383
1004,202,16793,77272,171.233,47.267,56.919,114.314,-9.652,-123.966
1004,203,25242,85721,96.434,51.092,49.677,46.757,1.416,-45.342
1004,204,24688,85167,33.573,33.573,39.51,-5.936,-5.936,0.0
1004,205,7168,67647,92.139,14.09,35.376,56.764,-21.286,-78.05
1004,206,1977,62456,27.098,26.136,40.546,-13.448,-14.41,-0.962
1004,207,21792,82271,38.703,40.431,42.667,-3.964,-2.235,1.728
1004,208,18046,78525,96.963,43.048,34.124,62.838,8.924,-53.915
1004,209,5094,65573,78.663,33.332,38.781,39.883,-5.448,-45.331
1004,210,3781,64260,45.056,39.157,38.194,6.861,0.963,-5.898
1004,211,2187,62666,41.243,42.04,41.92,-0.677,0.12,0.798
1004,212,23959,84438,22.08,22.953,22.967,-0.887,-0.014,0.873
1004,213,15309,75788,49.252,38.457,40.93,8.322,-2.472,-10.795
1004,214,6943,67422,68.207,32.111,28.556,39.651,3.555,-36.095
1004,215,4605,65084,41.913,40.953,39.79,2.124,1.163,-0.961
1004,216,11835,72314,-7.677,28.582,14.743,-22.42,13.839,36.26
1004,217,14787,75266,130.658,53.263,46.546,84.112,6.716,-77.396
1004,218,20870,81349,42.835,43.744,45.059,-2.224,-1.315,0.909
1004,219,14951,75430,18.897,21.066,24.672,-5.776,-3.606,2.169
1004,220,20565,81044,59.681,35.296,44.004,15.677,-8.708,-24.385
1004,221,19244,79723,38.218,14.576,38.009,0.209,-23.432,-23.642
1004,222,24423,84902,69.147,60.337,56.537,12.61,3.8,-8.81
1004,223,6936,67415,47.78,33.167,28.298,19.482,4.869,-14.613
1004,224,24344,84823,61.961,48.228,58.633,3.328,-10.405,-13.733
1004,225,20216,80695,33.538,43.889,35.214,-1.676,8.675,10.351
1004,226,21804,82283,38.482,41.52,44.403,-5.921,-2.883,3.038
1004,227,2083,62562,27.047,29.426,30.098,-3.052,-0.672,2.379
1004,228,11087,71566,100.024,37.326,40.044,59.979,-2.718,-62.697
1004,229,21343,81822,67.508,36.863,54.86,12.648,-17.997,-30.645
1004,230,19653,80132,94.625,27.787,83.292,11.333,-55.505,-66.838
1004,231,12006,72485,68.255,5.97,48.574,19.681,-42.605,-62.286
1004,232,19419,79898,30.17,31.467,57.26,-27.09,-25.793,1.297
1004,233,15880,76359,101.375,49.117,47.342,54.033,1.775,-52.259
1004,234,10075,70554,52.814,23.474,36.952,15.862,-13.478,-29.34
1004,235,25527,86006,39.12,40.396,38.909,0.212,1.488,1.276
1004,236,19468,79947,73.961,35.367,53.311,20.651,-17.943,-38.594
1004,237,13839,74318,60.747,44.621,55.466,5.281,-10.845,-16.126
1004,238,15105,75584,86.521,25.136,36.056,50.465,-10.92,-61.385
1004,239,7624,68103,31.662,19.174,34.277,-2.615,-15.103,-12.487
1004,240,12371,72850,74.128,47.021,42.448,31.68,4.573,-27.107
1004,241,11276,71755,26.524,28.548,35.272,-8.748,-6.724,2.024
1004,242,18141,78620,80.279,45.212,47.181,33.098,-1.969,-35.067
1004,243,4758,65237,89.591,28.37,31.791,57.8,-3.421,-61.221
1004,244,13224,73703,93.423,37.406,41.841,51.583,-4.435,-56.018
1004,245,23324,83803,68.948,44.923,32.287,36.661,12.636,-24.025
1004,246,18673,79152,39.002,40.492,37.894,1.108,2.598,1.49
1004,247,13249,73728,94.422,48.566,43.18,51.241,5.386,-45.855
1004,248,10695,71174,211.366,48.993,53.502,157.864,-4.509,-162.373
1004,249,16169,76648,12.629,23.592,20.135,-7.506,3.457,10.962
1004,250,14385,74864,45.397,45.445,38.801,6.596,6.643,0.048
1004,251,1192,61671,151.236,54.908,54.067,97.169,0.841,-96.328
1004,252,20543,81022,72.067,67.95,67.384,4.682,0.566,-4.117
1004,253,8005,68484,110.042,54.169,49.559,60.482,4.609,-55.873
1004,254,5842,66321,84.985,47.472,43.048,41.937,4.423,-37.514
1004,255,24232,84711,42.259,37.014,45.462,-3.202,-8.448,-5.245
1004,256,13614,74093,30.784,34.108,31.212,-0.428,2.896,3.324
1004,257,8215,68694,68.714,64.063,49.043,19.672,15.021,-4.651
1004,258,22474,82953,29.384,38.228,37.648,-8.263,0.58,8.843
1004,259,19351,79830,107.147,60.515,46.987,60.16,13.528,-46.632
1004,260,6889,67368,33.59,41.346,32.493,1.097,8.853,7.756
1004,261,7048,67527,33.991,33.856,28.587,5.404,5.269,-0.135
1004,262,15079,75558,172.124,28.762,40.239,131.885,-11.477,-143.362
1004,263,19332,79811,101.143,54.692,50.616,50.527,4.076,-46.451
1004,264,23511,83990,22.406,25.35,24.637,-2.231,0.714,2.945
1004,265,9105,69584,166.399,60.767,46.167,120.232,14.6,-105.631
1004,266,6475,66954,149.456,48.41,50.448,99.008,-2.039,-101.046
1004,267,15927,76406,32.142,38.658,46.161,-14.019,-7.503,6.516
1004,268,15806,76285,113.845,50.19,64.398,49.447,-14.208,-63.655
1004,269,15743,76222,45.544,40.734,42.07,3.475,-1.336,-4.81
1004,270,7966,68445,131.224,46.507,47.852,83.372,-1.345,-84.717
1004,271,13982,74461,20.768,27.133,25.638,-4.87,1.495,6.366
1004,272,10939,71418,40.762,25.718,34.934,5.828,-9.216,-15.044
1004,273,10674,71153,340.184,47.2,58.066,282.118,-10.866,-292.984
1004,274,21516,81995,66.648,41.038,49.482,17.165,-8.444,-25.609
1004,275,2394,62873,18.614,25.227,28.388,-9.774,-3.161,6.613
1004,276,25678,86157,30.748,37.089,32.475,-1.727,4.615,6.341
1004,277,22490,82969,25.273,36.733,39.509,-14.236,-2.776,11.46
1004,278,8152,68631,201.166,59.675,48.417,152.75,11.259,-141.491
1004,279,10670,71149,392.73,45.295,53.874,338.856,-8.579,-347.435
1004,280,17336,77815,110.838,40.548,38.096,72.742,2.452,-70.29
1004,281,18096,78575,120.647,48.966,54.062,66.585,-5.096,-71.681
1004,282,6263,66742,36.655,38.259,39.162,-2.507,-0.903,1.604
1004,283,7521,68000,34.364,32.841,65.652,-31.288,-32.81,-1.522
1004,284,2031,62510,17.778,25.973,18.967,-1.189,7.006,8.195
1004,285,12526,73005,100.546,37.57,41.77,58.775,-4.2,-62.976
1004,286,6668,67147,163.691,50.052,45.545,118.147,4.507,-113.639
1004,287,10932,71411,45.89,29.899,35.525,10.365,-5.626,-15.991
1004,288,301,60780,163.568,65.466,52.532,111.036,12.934,-98.102
1004,289,11689,72168,30.353,26.014,30.09,0.263,-4.076,-4.339
1004,290,9899,70378,174.07,60.241,53.217,120.853,7.025,-113.829
1004,291,2650,63129,126.202,43.442,53.759,72.442,-10.318,-82.76
1004,292,15830,76309,153.053,58.328,68.27,84.782,-9.942,-94.724
1004,293,3147,63626,34.705,37.424,51.548,-16.843,-14.124,2.719
1004,294,8810,69289,149.286,41.694,47.016,102.27,-5.322,-107.592
1004,295,4716,65195,60.869,50.054,42.756,18.113,7.298,-10.815
1004,296,20844,81323,33.855,34.855,39.947,-6.092,-5.092,0.999
1004,297,21632,82111,39.053,42.523,57.717,-18.663,-15.194,3.47
1004,298,13726,74205,106.098,57.678,44.835,61.263,12.843,-48.42
1004,299,6570,67049,114.489,52.262,45.928,68.561,6.334,-62.227
